customer_id,session_date,age,destination,first_browser,language,booking
932,2021-12-04 20:46:13,43.0,NDF,Safari,en,1
933,2021-07-31 13:15:35,28.0,US,-unknown-,en,1
934,2021-03-23 13:04:38,,NDF,Chrome,en,1
935,2021-06-13 04:29:36,20.0,US,Mobile Safari,en,1
936,2021-05-27 07:27:27,40.0,US,Safari,en,1
937,2021-04-06 16:50:41,,US,IE,en,1
938,2021-10-06 21:20:00,61.0,NDF,Chrome,en,1
939,2021-01-20 14:15:35,,NDF,Safari,en,1
940,2021-01-09 02:25:33,,NDF,-unknown-,en,1
941,2021-05-12 13:44:01,24.0,NDF,Chrome,en,1
942,2021-11-19 13:37:18,,NDF,Firefox,en,1
943,2021-05-29 06:59:54,,NDF,-unknown-,en,1
944,2021-09-01 22:58:27,,NDF,Firefox,en,1
945,2021-05-31 13:54:50,48.0,NDF,IE,en,1
946,2021-12-03 03:28:18,36.0,US,Chrome,en,1
947,2021-12-04 02:33:00,56.0,US,Firefox,en,1
948,2021-11-30 15:16:46,25.0,NDF,Chrome,en,1
949,2021-10-18 23:40:02,,US,Safari,en,1
950,2021-02-01 04:49:57,27.0,US,Chrome,en,1
951,2021-10-06 10:26:37,38.0,US,IE,en,1
952,2021-06-14 12:52:54,58.0,NDF,Mobile Safari,en,1
953,2021-02-13 12:33:03,,NDF,-unknown-,en,1
954,2021-12-25 10:40:32,,NDF,IE,en,1
955,2021-03-30 16:19:49,30.0,other,Chrome,en,1
956,2021-08-26 20:23:20,,NDF,Safari,en,1
957,2021-06-21 19:26:38,40.0,other,Firefox,en,1
958,2021-12-13 17:59:54,32.0,NDF,Safari,en,1
959,2021-04-16 03:14:20,29.0,ES,Safari,en,1
960,2021-11-30 23:46:32,,NDF,Chrome,en,1
961,2021-11-12 11:53:38,,NDF,Safari,en,1
962,2021-11-24 13:36:28,,US,Firefox,en,1
963,2021-12-14 08:18:44,32.0,NDF,Chrome,en,1
964,2021-02-14 07:05:12,,US,Safari,en,1
965,2021-02-19 07:47:20,33.0,US,Mobile Safari,en,1
966,2021-10-31 03:43:58,,NDF,Safari,en,1
967,2021-05-03 05:19:07,34.0,NDF,Mobile Safari,en,1
968,2021-08-21 04:10:00,39.0,NDF,Mobile Safari,en,1
969,2021-10-29 00:20:25,28.0,NDF,Chrome,en,1
970,2021-05-21 20:19:59,,NDF,-unknown-,en,1
971,2021-11-29 01:02:48,105.0,NDF,Chrome,en,1
972,2021-06-17 01:25:16,,NDF,Safari,en,1
973,2021-10-29 00:54:53,24.0,ES,Chrome,en,1
974,2021-02-10 14:30:40,,NDF,IE,en,1
975,2021-07-03 11:10:46,,NDF,Safari,en,1
976,2021-07-28 06:57:09,42.0,CA,Chrome,en,1
977,2021-08-21 11:10:49,,NDF,-unknown-,en,1
978,2021-09-22 15:03:10,,CA,IE,en,1
979,2021-06-05 09:51:06,,US,-unknown-,en,1
980,2021-12-02 06:17:31,,NDF,IE,en,1
981,2021-02-09 14:57:44,32.0,FR,Safari,en,1
982,2021-03-17 01:03:15,,NDF,-unknown-,en,1
983,2021-03-31 14:24:43,48.0,US,Safari,en,1
984,2021-01-15 02:04:04,29.0,NDF,Firefox,en,1
985,2021-04-30 03:37:58,,NDF,Firefox,en,1
986,2021-11-14 12:29:19,,NDF,IE,en,1
987,2021-07-13 04:16:16,41.0,NDF,-unknown-,en,1
988,2021-12-10 22:18:46,30.0,other,Firefox,en,1
989,2021-03-27 06:51:11,32.0,NDF,Firefox,en,1
990,2021-09-22 15:22:05,,NDF,-unknown-,en,1
991,2021-02-20 07:57:44,,NDF,-unknown-,en,1
992,2021-02-14 16:11:52,,US,Safari,en,1
993,2021-06-22 17:56:20,51.0,US,Chrome,en,1
994,2021-10-07 07:21:51,,NDF,IE,en,1
995,2021-10-04 07:42:18,40.0,US,IE,en,1
996,2021-02-09 12:16:04,30.0,US,Firefox,en,1
997,2021-08-30 09:35:14,,NDF,Chrome,ru,1
998,2021-02-02 19:22:02,,NDF,Firefox,en,1
999,2021-11-25 08:01:25,,NDF,Chrome,en,1
1000,2021-11-04 17:48:30,29.0,US,Safari,en,1
1001,2021-09-07 20:24:47,47.0,PT,Chrome,en,0
1002,2021-07-24 01:14:23,48.0,US,Safari,en,0
1003,2021-07-07 12:14:49,29.0,US,Opera,es,0
1004,2021-11-21 08:06:10,37.0,GB,Safari,en,0
1005,2021-04-24 08:06:48,,other,Chrome,en,0
1006,2021-07-10 04:16:47,38.0,NL,IE,en,0
1007,2021-04-27 04:41:51,26.0,other,Chrome,en,0
1008,2021-03-09 06:16:13,,FR,-unknown-,en,0
1009,2021-05-10 07:10:18,,PT,Chrome,en,0
1010,2021-09-30 08:15:14,25.0,FR,-unknown-,en,0
1011,2021-06-24 07:32:20,25.0,PT,Chrome,en,0
1012,2021-09-17 23:43:11,42.0,other,Chrome,en,0
1013,2021-05-29 15:13:22,23.0,PT,-unknown-,ru,0
1014,2021-11-30 09:49:13,,GB,-unknown-,en,0
1015,2021-07-24 10:39:52,30.0,GB,Chrome,en,0
1016,2021-01-29 01:08:57,,IT,Chrome,en,0
1017,2021-07-02 12:43:55,,DE,-unknown-,en,0
1018,2021-12-01 13:21:35,43.0,CA,Safari,en,0
1019,2021-10-18 20:15:17,29.0,IT,Safari,en,0
1020,2021-01-13 14:35:01,,ES,IE,en,0
1021,2021-11-10 08:39:38,,FR,IE,en,0
1022,2021-02-21 21:31:15,37.0,CA,Safari,en,0
1023,2021-11-11 23:45:34,,US,Firefox,en,0
1024,2021-11-06 06:31:00,,IT,Safari,en,0
1025,2021-01-08 04:00:23,,GB,-unknown-,en,0
1026,2021-08-06 19:43:54,,CA,Safari,en,0
1027,2021-06-19 21:27:46,,other,Chrome,en,0
1028,2021-07-27 21:12:50,20.0,ES,Mobile Safari,en,0
1029,2021-01-28 05:54:25,29.0,PT,Chrome,en,0
1030,2021-06-20 18:21:18,,NDF,IE,en,0
1031,2021-11-21 06:11:49,40.0,FR,Chrome,en,0
1032,2021-06-12 01:30:23,,US,IE,en,0
1033,2021-09-25 01:58:24,,NL,-unknown-,en,0
1034,2021-07-12 12:25:29,,FR,Safari,en,0
1035,2021-11-19 16:10:05,,other,Safari,en,0
1036,2021-01-04 18:28:15,36.0,IT,Chrome,en,0
1037,2021-01-22 21:40:20,,IT,-unknown-,en,0
1038,2021-10-10 06:18:16,39.0,DE,Chrome,en,0
1039,2021-02-07 16:49:03,30.0,ES,Firefox,en,0
1040,2021-04-24 08:54:33,,IT,Safari,en,0
1041,2021-02-18 15:07:14,58.0,ES,Chrome,en,0
1042,2021-10-30 11:18:45,44.0,other,Chrome,en,0
1043,2021-10-17 07:43:15,,IT,Chrome,en,0
1044,2021-04-23 15:39:50,23.0,FR,Chrome,en,0
1045,2021-05-20 21:34:55,56.0,ES,IE,en,0
1046,2021-07-18 22:43:36,,US,-unknown-,en,0
1047,2021-07-31 16:52:45,57.0,NDF,Mobile Safari,en,0
1048,2021-12-16 09:46:55,25.0,NL,Chrome,en,0
1049,2021-09-02 16:07:23,,PT,Mobile Safari,en,0
1050,2021-12-01 23:57:47,45.0,IT,Chrome,en,0
1051,2021-01-09 07:09:38,33.0,GB,IE,en,0
1052,2021-08-27 10:03:12,,GB,Firefox,en,0
1053,2021-06-30 06:55:00,38.0,FR,IE,en,0
1054,2021-09-07 10:09:54,33.0,GB,Safari,en,0
1055,2021-11-21 22:42:49,25.0,IT,Chrome,en,0
1056,2021-01-05 04:48:01,,FR,Safari,en,0
1057,2021-12-26 08:31:58,,CA,-unknown-,en,0
1058,2021-08-06 20:03:04,40.0,FR,Safari,en,0
1059,2021-02-05 14:37:18,,US,Safari,en,0
1060,2021-07-17 16:27:42,35.0,other,Safari,en,0
1061,2021-07-24 04:42:09,42.0,NDF,Chrome,en,0
1062,2021-07-15 00:52:55,19.0,DE,-unknown-,en,0
1063,2021-01-26 11:53:56,,CA,Safari,en,0
1064,2021-03-07 06:50:18,,ES,-unknown-,en,0
1065,2021-10-17 13:39:33,,CA,IE,en,0
1066,2021-01-12 23:25:22,,NL,Safari,en,0
1067,2021-05-23 12:47:50,,DE,-unknown-,en,0
1068,2021-02-13 00:32:50,,CA,Chrome,en,0
1069,2021-10-19 07:29:17,24.0,NL,Safari,en,0
1070,2021-06-16 20:04:56,30.0,other,Chrome,en,0
1071,2021-07-16 14:18:39,28.0,NDF,Chrome,en,0
1072,2021-06-07 22:47:00,,NDF,IE,en,0
1073,2021-10-29 03:18:01,32.0,NL,-unknown-,pt,0
1074,2021-11-03 16:32:00,31.0,GB,Safari,en,0
1075,2021-06-20 10:31:07,61.0,DE,Firefox,en,0
1076,2021-11-08 03:18:21,57.0,US,IE,en,0
1077,2021-03-28 02:58:08,33.0,DE,Safari,en,0
1078,2021-05-29 00:08:53,34.0,GB,Firefox,en,0
1079,2021-07-27 00:46:51,,GB,Chrome,en,0
1080,2021-03-19 17:28:08,27.0,NL,Safari,en,0
1081,2021-10-31 09:09:47,50.0,ES,-unknown-,en,0
1082,2021-03-26 05:21:56,29.0,ES,Safari,en,0
1083,2021-01-31 22:32:59,37.0,ES,Mobile Safari,en,0
1084,2021-02-20 04:02:45,,NL,IE,ru,0
1085,2021-07-21 20:38:45,,DE,Android Browser,en,0
1086,2021-08-14 18:36:18,41.0,GB,Firefox,en,0
1087,2021-04-27 19:28:10,,US,Firefox,en,0
1088,2021-03-01 23:44:07,52.0,ES,Mobile Safari,en,0
1089,2021-07-15 15:38:25,,PT,Firefox,en,0
1090,2021-09-30 07:35:18,41.0,FR,Safari,en,0
1091,2021-06-25 01:56:22,26.0,ES,Safari,en,0
1092,2021-11-30 03:15:36,,other,Safari,en,0
1093,2021-08-01 08:11:45,34.0,NDF,Chrome,en,0
1094,2021-08-30 20:15:59,,GB,Chrome,fr,0
1095,2021-01-28 17:44:00,40.0,DE,Firefox,en,0
1096,2021-06-08 12:32:55,,other,Safari,ru,0
1097,2021-10-31 06:32:03,,PT,Firefox,en,0
1098,2021-07-15 02:16:17,,CA,Chrome,en,0
1099,2021-07-23 13:35:34,,NL,-unknown-,en,0
1100,2021-04-01 18:34:35,,CA,-unknown-,en,0
1101,2021-02-25 02:32:23,,US,Firefox,en,0
1102,2021-03-20 15:25:29,,CA,Safari,en,0
1103,2021-04-05 10:31:33,54.0,ES,Firefox,en,0
1104,2021-11-30 02:17:24,,ES,Firefox,en,0
1105,2021-08-17 15:57:42,30.0,NL,-unknown-,en,0
1106,2021-12-03 07:38:05,26.0,DE,Chrome,en,0
1107,2021-09-13 04:30:08,45.0,PT,Chrome,en,0
1108,2021-04-11 23:35:42,56.0,DE,Mobile Safari,en,0
1109,2021-06-04 03:47:04,38.0,DE,Safari,en,0
1110,2021-10-15 22:02:42,28.0,ES,Chrome,en,0
1111,2021-01-05 02:17:23,29.0,US,Firefox,en,0
1112,2021-05-26 14:44:14,,GB,AOL Explorer,en,0
1113,2021-02-04 11:42:02,23.0,NL,Chrome,en,0
1114,2021-06-29 10:02:04,26.0,FR,Safari,en,0
1115,2021-12-21 15:38:08,27.0,other,Chrome,en,0
1116,2021-01-29 02:53:51,,other,IE,en,0
1117,2021-12-28 13:15:24,52.0,DE,Safari,en,0
1118,2021-04-30 08:08:18,,GB,IE,en,0
1119,2021-08-23 17:40:07,31.0,GB,Safari,en,0
1120,2021-01-07 05:26:38,37.0,CA,Safari,en,0
1121,2021-02-07 08:24:44,45.0,NL,Mobile Safari,en,0
1122,2021-10-15 08:00:09,,CA,Chrome,en,0
1123,2021-09-01 16:23:15,39.0,US,Firefox,en,0
1124,2021-01-18 02:37:12,34.0,PT,Chrome,en,0
1125,2021-05-20 02:19:35,32.0,other,Chrome,en,0
1126,2021-02-28 03:28:00,,ES,IE,en,0
1127,2021-02-16 21:00:46,27.0,other,Chrome,en,0
1128,2021-10-18 20:13:14,27.0,other,Chrome,en,0
1129,2021-08-12 03:28:15,,FR,Chrome,en,0
1130,2021-11-03 22:39:56,,ES,IE,en,0
1131,2021-11-19 21:54:24,,FR,Safari,en,0
1132,2021-03-30 22:27:10,35.0,CA,-unknown-,en,0
1133,2021-06-08 03:31:11,,US,Chrome,en,0
1134,2021-05-31 05:31:47,36.0,NL,IE,en,0
1135,2021-11-13 02:54:35,30.0,CA,Firefox,en,0
1136,2021-01-13 15:05:36,22.0,NL,Safari,en,0
1137,2021-11-04 07:32:27,,NL,-unknown-,en,0
1138,2021-07-17 10:22:25,43.0,NL,Safari,en,0
1139,2021-09-20 09:54:23,31.0,GB,Android Browser,en,0
1140,2021-12-20 15:59:44,24.0,FR,-unknown-,en,0
1141,2021-08-12 10:02:19,30.0,DE,Chrome,en,0
1142,2021-09-17 09:28:16,,PT,Safari,fr,0
1143,2021-04-03 06:12:39,31.0,other,Chrome,en,0
1144,2021-08-10 08:24:12,32.0,PT,Chrome,en,0
1145,2021-11-20 07:49:09,58.0,DE,Chrome,en,0
1146,2021-08-05 13:06:08,30.0,IT,-unknown-,en,0
1147,2021-05-16 06:38:01,38.0,PT,Safari,en,0
1148,2021-09-24 02:16:16,40.0,PT,Chrome,en,0
1149,2021-02-07 22:22:39,30.0,NDF,Chrome,en,0
1150,2021-05-12 19:12:22,,FR,Safari,en,0
1151,2021-12-16 18:45:53,55.0,other,IE,en,0
1152,2021-01-09 21:40:34,,US,IE,en,0
1153,2021-06-04 17:23:58,25.0,other,Safari,en,0
1154,2021-04-25 11:58:18,43.0,IT,Chrome,en,0
1155,2021-09-16 14:37:45,28.0,other,Chrome,en,0
1156,2021-04-03 22:56:41,64.0,IT,Mobile Safari,en,0
1157,2021-05-17 16:31:07,29.0,DE,Safari,en,0
1158,2021-12-13 00:25:55,,other,Chrome,en,0
1159,2021-03-14 13:26:56,26.0,other,-unknown-,en,0
1160,2021-09-02 19:37:11,20.0,DE,Mobile Safari,en,0
1161,2021-08-14 18:13:03,,other,Safari,en,0
1162,2021-05-07 20:59:11,,CA,Safari,en,0
1163,2021-11-03 18:36:57,28.0,ES,Chrome,en,0
1164,2021-08-02 23:55:08,37.0,GB,Firefox,en,0
1165,2021-11-28 11:54:22,42.0,DE,-unknown-,en,0
1166,2021-04-08 18:29:45,30.0,GB,IE,en,0
1167,2021-02-23 19:27:52,37.0,IT,Mobile Safari,fr,0
1168,2021-09-28 15:57:25,52.0,NL,Mobile Safari,en,0
1169,2021-08-10 02:36:32,,IT,-unknown-,en,0
1170,2021-10-19 23:08:43,40.0,IT,Safari,en,0
1171,2021-11-20 09:18:55,69.0,ES,Mobile Safari,en,0
1172,2021-04-02 04:24:11,37.0,NDF,IE,en,0
1173,2021-08-01 02:46:38,,other,Safari,en,0
1174,2021-08-28 21:07:59,,ES,Mobile Safari,en,0
1175,2021-02-03 19:28:39,30.0,NDF,IE,en,0
1176,2021-06-18 22:04:15,,DE,-unknown-,en,0
1177,2021-04-21 12:59:44,,NL,Chrome,en,0
1178,2021-10-17 03:41:26,32.0,CA,Safari,en,0
1179,2021-05-09 22:50:58,24.0,DE,Safari,en,0
1180,2021-12-24 04:07:22,,CA,Firefox,de,0
1181,2021-09-12 22:33:25,34.0,NL,Chrome,en,0
1182,2021-02-22 04:40:48,,DE,Safari,en,0
1183,2021-12-31 07:45:18,33.0,NL,Mobile Safari,en,0
1184,2021-04-21 11:11:41,28.0,PT,Safari,en,0
1185,2021-03-24 17:48:51,,other,Chrome,en,0
1186,2021-10-23 15:31:45,43.0,ES,Safari,en,0
1187,2021-04-14 02:05:00,,PT,Mobile Safari,en,0
1188,2021-12-24 13:16:19,27.0,ES,Chrome,zh,0
1189,2021-12-28 08:45:48,,DE,Safari,en,0
1190,2021-08-22 01:52:54,44.0,IT,Chrome,en,0
1191,2021-01-16 06:43:05,26.0,other,Safari,en,0
1192,2021-01-31 11:57:07,,other,-unknown-,en,0
1193,2021-03-19 09:00:40,30.0,CA,-unknown-,en,0
1194,2021-09-10 16:24:10,,NL,Chrome,en,0
1195,2021-11-07 11:04:17,32.0,PT,Chrome,en,0
1196,2021-02-03 04:30:35,28.0,IT,-unknown-,en,0
1197,2021-06-11 11:06:47,59.0,ES,Mobile Safari,en,0
1198,2021-09-11 04:35:48,,DE,Chrome,en,0
1199,2021-11-26 03:01:23,,IT,Safari,en,0
1200,2021-10-23 23:57:26,38.0,PT,Safari,en,0
1201,2021-07-31 16:51:22,25.0,GB,Chrome,en,0
1202,2021-12-30 04:35:41,50.0,IT,Safari,en,0
1203,2021-05-02 04:25:00,,FR,Chrome,en,0
1204,2021-12-07 14:19:13,66.0,PT,Chrome,en,0
1205,2021-11-26 15:05:00,,CA,Safari,en,0
1206,2021-05-11 00:31:57,,IT,Firefox,en,0
1207,2021-11-06 10:40:55,35.0,IT,Chrome,en,0
1208,2021-12-19 18:19:47,,NL,Firefox,en,0
1209,2021-02-23 07:57:13,30.0,PT,Chrome,en,0
1210,2021-03-06 16:55:23,42.0,ES,Firefox,en,0
1211,2021-05-01 17:36:19,35.0,IT,Chrome,en,0
1212,2021-08-12 09:58:29,33.0,CA,Mobile Safari,en,0
1213,2021-06-29 03:26:03,,CA,IE,en,0
1214,2021-04-24 18:11:52,,NL,Safari,en,0
1215,2021-08-28 01:59:40,,FR,Chrome,en,0
1216,2021-04-26 14:53:57,,GB,-unknown-,en,0
1217,2021-05-23 21:38:39,33.0,DE,Chrome,en,0
1218,2021-05-24 21:09:10,31.0,NL,Mobile Safari,en,0
1219,2021-02-07 12:06:34,47.0,NDF,Safari,en,0
1220,2021-12-19 12:39:26,,FR,Safari,en,0
1221,2021-05-15 07:36:51,,GB,Mobile Safari,en,0
1222,2021-09-23 02:54:58,,NDF,Chrome,en,0
1223,2021-10-03 13:17:52,,other,-unknown-,en,0
1224,2021-03-26 12:28:50,,CA,Safari,en,0
1225,2021-01-04 22:51:45,,other,-unknown-,en,0
1226,2021-03-18 23:22:42,47.0,US,Firefox,en,0
1227,2021-01-02 19:39:03,38.0,IT,IE,en,0
1228,2021-06-09 10:05:24,47.0,US,-unknown-,en,0
1229,2021-06-26 04:31:44,,GB,-unknown-,en,0
1230,2021-05-15 17:51:19,,NL,Safari,en,0
1231,2021-11-20 19:42:43,,other,IE,en,0
1232,2021-02-01 19:52:05,25.0,NL,Chrome,en,0
1233,2021-11-28 17:47:24,,ES,Firefox,en,0
1234,2021-04-28 04:48:16,,NDF,Chrome,en,0
1235,2021-05-23 21:11:58,61.0,IT,Chrome,en,0
1236,2021-12-09 17:45:48,38.0,NL,Safari,en,0
1237,2021-01-18 15:40:06,36.0,FR,Safari,en,0
1238,2021-08-11 07:37:03,33.0,ES,Mobile Safari,en,0
1239,2021-03-25 16:34:23,26.0,US,Chrome,en,0
1240,2021-10-26 17:22:02,35.0,DE,Safari,en,0
1241,2021-01-25 03:12:41,,FR,Firefox,en,0
1242,2021-10-07 11:06:30,38.0,GB,Safari,en,0
1243,2021-06-20 05:43:11,56.0,NL,Firefox,en,0
1244,2021-08-18 13:58:03,,IT,Safari,en,0
1245,2021-11-04 10:23:00,28.0,PT,Chrome,en,0
1246,2021-10-18 12:56:02,,CA,IE,en,0
1247,2021-01-20 05:41:59,25.0,PT,Chrome,en,0
1248,2021-11-11 09:32:15,39.0,IT,Firefox,en,0
1249,2021-12-09 21:49:36,36.0,NL,Safari,en,0
1250,2021-07-30 02:39:05,,NL,Firefox,en,0
1251,2021-11-22 14:58:12,34.0,GB,Mobile Safari,en,0
1252,2021-07-02 10:22:50,59.0,FR,Chrome,en,0
1253,2021-11-02 02:33:14,,CA,Safari,en,0
1254,2021-09-26 04:39:08,34.0,CA,Chrome,en,0
1255,2021-04-18 18:09:40,,NDF,Firefox,en,0
1256,2021-08-05 09:17:44,,PT,Mobile Safari,en,0
1257,2021-06-01 01:51:59,33.0,IT,Chrome,en,0
1258,2021-03-13 19:12:33,,IT,Safari,en,0
1259,2021-01-23 14:56:31,105.0,GB,IE,en,0
1260,2021-12-14 00:02:48,,FR,Chrome,en,0
1261,2021-06-25 05:18:14,26.0,NL,Firefox,en,0
1262,2021-04-03 18:43:24,27.0,NL,Chrome,en,0
1263,2021-12-28 19:19:48,,other,Firefox,en,0
1264,2021-02-01 12:32:53,,NDF,IE,en,0
1265,2021-03-29 21:20:31,59.0,NL,Mobile Safari,en,0
1266,2021-06-16 04:59:54,28.0,other,Chrome,en,0
1267,2021-10-29 18:35:25,37.0,NL,-unknown-,en,0
1268,2021-01-18 20:08:18,46.0,FR,Mobile Safari,en,0
1269,2021-05-04 12:43:36,42.0,GB,-unknown-,en,0
1270,2021-03-08 06:43:59,,IT,Chrome,en,0
1271,2021-07-07 04:45:10,34.0,other,Chrome,en,0
1272,2021-11-03 21:05:16,40.0,FR,Mobile Safari,en,0
1273,2021-02-19 23:53:21,,IT,Chrome,en,0
1274,2021-04-08 10:39:41,105.0,NDF,Safari,en,0
1275,2021-08-24 11:35:40,45.0,other,Firefox,en,0
1276,2021-04-28 20:44:39,64.0,DE,Safari,fr,0
1277,2021-08-03 06:43:55,,other,-unknown-,en,0
1278,2021-07-21 13:27:50,28.0,ES,Chrome,en,0
1279,2021-03-31 05:16:02,44.0,ES,Firefox,en,0
1280,2021-02-18 14:51:40,,ES,Mobile Safari,en,0
1281,2021-09-29 17:23:32,39.0,NL,Safari,en,0
1282,2021-03-26 15:07:51,24.0,ES,-unknown-,en,0
1283,2021-12-21 12:26:41,53.0,other,-unknown-,en,0
1284,2021-07-19 05:39:33,54.0,GB,IE,en,0
1285,2021-01-04 07:36:56,26.0,PT,Mobile Safari,en,0
1286,2021-06-01 04:11:51,,DE,Safari,en,0
1287,2021-05-07 11:37:28,,CA,-unknown-,en,0
1288,2021-02-22 02:28:09,41.0,GB,Safari,en,0
1289,2021-11-25 11:39:21,,PT,Safari,en,0
1290,2021-12-16 06:02:34,56.0,FR,Firefox,en,0
1291,2021-09-09 19:28:20,25.0,CA,Safari,en,0
1292,2021-09-25 09:33:46,,DE,IE,en,0
1293,2021-08-19 01:23:58,,GB,Chrome,en,0
1294,2021-09-29 00:12:41,22.0,FR,Chrome,en,0
1295,2021-02-26 01:35:22,25.0,PT,Chrome,en,0
1296,2021-12-30 05:54:15,,GB,Firefox,en,0
1297,2021-06-12 08:53:19,,US,Firefox,en,0
1298,2021-11-14 21:11:40,,CA,-unknown-,en,0
1299,2021-06-27 13:10:12,32.0,ES,Safari,en,0
1300,2021-08-30 05:32:25,26.0,FR,Safari,en,0
1301,2021-07-13 13:24:50,38.0,DE,-unknown-,en,0
1302,2021-07-31 05:38:42,46.0,PT,Firefox,en,0
1303,2021-08-18 00:06:14,,DE,Chrome,en,0
1304,2021-08-22 15:27:33,22.0,ES,Safari,en,0
1305,2021-06-28 08:42:25,37.0,GB,-unknown-,en,0
1306,2021-12-02 03:09:33,24.0,DE,Safari,en,0
1307,2021-09-01 22:25:05,40.0,PT,Chrome,en,0
1308,2021-12-15 04:58:43,32.0,PT,IE,en,0
1309,2021-01-20 02:47:36,35.0,PT,Safari,en,0
1310,2021-04-26 15:32:31,44.0,DE,Safari,en,0
1311,2021-07-25 09:18:13,,DE,-unknown-,en,0
1312,2021-04-25 22:28:23,,CA,Chrome,en,0
1313,2021-09-06 06:03:03,,ES,Firefox,en,0
1314,2021-10-29 15:55:46,47.0,NDF,Safari,en,0
1315,2021-06-24 09:08:50,31.0,DE,Safari,en,0
1316,2021-08-01 08:01:41,,ES,Safari,en,0
1317,2021-05-22 21:09:09,20.0,DE,Chrome,en,0
1318,2021-11-05 15:15:32,,ES,Firefox,en,0
1319,2021-08-02 20:49:21,,US,Firefox,en,0
1320,2021-07-07 00:28:35,105.0,DE,Chrome,en,0
1321,2021-07-29 21:03:23,25.0,NDF,Chrome,en,0
1322,2021-07-16 09:58:10,40.0,GB,Chrome,en,0
1323,2021-08-03 13:48:41,19.0,NL,Safari,en,0
1324,2021-08-12 10:48:00,35.0,other,-unknown-,en,0
1325,2021-07-16 07:13:38,25.0,NL,Chrome,en,0
1326,2021-03-26 00:56:08,,IT,Chrome,en,0
1327,2021-09-04 15:36:31,,FR,Mobile Safari,en,0
1328,2021-09-11 16:17:15,,DE,Firefox,en,0
1329,2021-05-16 19:15:53,105.0,CA,Mobile Safari,en,0
1330,2021-02-02 20:38:14,,IT,IE,en,0
1331,2021-05-18 21:12:39,56.0,PT,Mobile Safari,en,0
1332,2021-08-21 06:13:47,,NL,-unknown-,en,0
1333,2021-02-28 01:35:50,,DE,Mobile Safari,en,0
1334,2021-04-12 08:49:02,23.0,GB,-unknown-,ru,0
1335,2021-12-16 09:19:04,,PT,Chrome,sv,0
1336,2021-12-05 10:06:22,24.0,DE,-unknown-,en,0
1337,2021-01-17 04:55:48,,PT,-unknown-,en,0
1338,2021-09-18 08:45:08,,IT,IE,en,0
1339,2021-01-12 08:42:32,40.0,IT,Chrome,en,0
1340,2021-12-25 23:42:50,,CA,Safari,en,0
1341,2021-01-30 08:16:41,,ES,Chrome,en,0
1342,2021-01-15 13:47:31,34.0,GB,Mobile Safari,en,0
1343,2021-04-21 02:04:13,51.0,CA,-unknown-,en,0
1344,2021-11-26 02:13:54,29.0,FR,Safari,en,0
1345,2021-03-11 22:22:28,,US,-unknown-,en,0
1346,2021-11-11 04:00:19,36.0,NDF,Chrome,en,0
1347,2021-03-12 13:27:04,31.0,GB,Firefox,en,0
1348,2021-01-19 16:21:42,,CA,Chrome,en,0
1349,2021-12-17 07:45:42,,other,Chrome,en,0
1350,2021-06-26 04:19:03,43.0,other,Chrome,en,0
1351,2021-02-16 05:38:30,43.0,GB,Safari,en,0
1352,2021-12-04 22:44:37,45.0,IT,Chrome,en,0
1353,2021-09-03 10:49:14,,IT,-unknown-,en,0
1354,2021-05-11 03:56:44,32.0,CA,Safari,en,0
1355,2021-11-25 08:10:57,,GB,-unknown-,en,0
1356,2021-09-18 16:16:45,59.0,FR,Mobile Safari,en,0
1357,2021-08-08 03:15:22,28.0,NL,Safari,en,0
1358,2021-09-10 22:03:21,,CA,-unknown-,en,0
1359,2021-01-16 09:09:50,47.0,CA,-unknown-,en,0
1360,2021-03-26 14:50:47,,DE,Safari,en,0
1361,2021-01-31 07:07:00,44.0,ES,Safari,en,0
1362,2021-07-11 01:23:49,,CA,Chrome,en,0
1363,2021-01-16 16:10:34,37.0,DE,Safari,en,0
1364,2021-07-22 04:57:24,49.0,IT,Chrome,en,0
1365,2021-03-02 11:19:05,51.0,NL,Mobile Safari,en,0
1366,2021-08-10 15:37:49,,other,Firefox,en,0
1367,2021-01-08 04:12:28,,DE,Chrome,en,0
1368,2021-05-10 16:09:06,30.0,CA,Firefox,en,0
1369,2021-09-02 22:12:26,42.0,ES,IE,en,0
1370,2021-07-01 16:20:24,,PT,Safari,en,0
1371,2021-04-04 18:17:31,,US,Safari,en,0
1372,2021-07-29 11:45:19,43.0,NL,Safari,en,0
1373,2021-08-11 14:39:50,,US,-unknown-,en,0
1374,2021-01-13 06:02:38,,US,-unknown-,en,0
1375,2021-09-08 17:54:47,105.0,other,Mobile Safari,en,0
1376,2021-02-14 04:27:30,,CA,Chrome,en,0
1377,2021-05-24 15:36:30,,DE,IE,en,0
1378,2021-09-30 19:24:11,,CA,Chrome,en,0
1379,2021-02-18 22:11:46,105.0,IT,Chrome,en,0
1380,2021-09-20 06:34:44,44.0,NL,Chrome,en,0
1381,2021-03-09 02:02:22,25.0,CA,-unknown-,en,0
1382,2021-03-28 14:53:00,28.0,IT,Chrome,en,0
1383,2021-05-21 13:38:27,28.0,DE,Chrome,en,0
1384,2021-06-07 02:35:06,50.0,IT,IE,en,0
1385,2021-11-30 23:22:48,,other,Firefox,en,0
1386,2021-08-31 08:09:27,,PT,Chrome,en,0
1387,2021-05-08 12:56:23,31.0,US,Safari,en,0
1388,2021-03-19 20:13:13,26.0,other,Mobile Safari,en,0
